date,lat,lon,parameters,rfh_avg,vim_avg
2019-08-18,10.2716799998008,1.3774199999239,"{'context': {'mhm_elevation': '405', 'mhm_WaterSource': ''}, 'Larva Presence': {'mhm_LarvaeCount': '3', 'mhm_LarvaeCountMagnitude': '0', 'mhm_LarvaeCountIsRangeFlag': '0', 'mhm_LarvaFullBodyPhotoUrls': 'GLOBE Observer App', 'mhm_LocationMethod': 'Culex', 'mhm_LocationAccuracyM': '-9999'}, 'raw context 1': {'mhm_protocol': 'mosquito_habitat_mapper', 'mhm_updateDate': '2022-02-22 10:08:15', 'mhm_publishDate': '2022-06-28 16:50:17', 'mhm_organizationId': '59193801', 'mhm_countryName': 'Benin', 'mhm_countryCode': 'BEN', 'mhm_elevation': '405', 'mhm_pid': '196998223', 'mhm_ExtraData': '', 'mhm_BreedingGroundEliminated': 'False', 'mhm_AbdomenCloseupPhotoUrls': '', 'mhm_MeasurementElevation': '0', 'mhm_MosquitoEggs': 'False', 'mhm_Genus': '', 'mhm_MosquitoEggCount': '', 'mhm_WaterSource': '', 'mhm_MosquitoAdults': 'dish or pot', 'mhm_Species': 'False', 'mhm_Comments': '', 'mhm_MosquitoPupae': '', 'mhm_DataSource': 'False', 'mhm_Latitude': '10.272', 'mhm_LastIdentifyStage': 'https://data.globe.gov/system/photos/2019/08/18/1170393/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170397/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170399/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170401/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170402/original.jpg', 'mhm_Longitude': '1.3782', 'mhm_WaterSourceType': 'identify-no-basal-tuft', 'mhm_MosquitoHabitatMapperId': '15271', 'mhm_HasGenus': '1', 'mhm_IsGenusOfInterest': '1', 'mhm_IsWaterSourceContainer': '1', 'mhm_HasWaterSource': '1'}, 'raw context 2': {'mhm_PhotoCount': '6', 'mhm_RejectedCount': '0', 'mhm_PendingCount': '0', 'mhm_PhotoBitBinary': '110', 'mhm_PhotoBitDecimal': '6', 'mhm_SubCompletenessScore': '0.75', 'mhm_CumulativeCompletenessScore': '0.87'}}",59.527187012987,55.4393
2019-08-18,10.2680699996036,1.37744000001538,"{'context': {'mhm_elevation': '395', 'mhm_WaterSource': ''}, 'Larva Presence': {'mhm_LarvaeCount': '9', 'mhm_LarvaeCountMagnitude': '0', 'mhm_LarvaeCountIsRangeFlag': '0', 'mhm_LarvaFullBodyPhotoUrls': 'GLOBE Observer App', 'mhm_LocationMethod': '', 'mhm_LocationAccuracyM': '-9999'}, 'raw context 1': {'mhm_protocol': 'mosquito_habitat_mapper', 'mhm_updateDate': '2022-02-22 10:08:15', 'mhm_publishDate': '2022-06-28 16:50:17', 'mhm_organizationId': '59193801', 'mhm_countryName': 'Benin', 'mhm_countryCode': 'BEN', 'mhm_elevation': '395', 'mhm_pid': '196998225', 'mhm_ExtraData': '', 'mhm_BreedingGroundEliminated': 'True', 'mhm_AbdomenCloseupPhotoUrls': '', 'mhm_MeasurementElevation': '0', 'mhm_MosquitoEggs': 'False', 'mhm_Genus': '', 'mhm_MosquitoEggCount': '', 'mhm_WaterSource': '', 'mhm_MosquitoAdults': 'dish or pot', 'mhm_Species': 'False', 'mhm_Comments': ""L'observation des larves a été faite au cours de la formation à l'école normale supérieure de Natitingou."", 'mhm_MosquitoPupae': '', 'mhm_DataSource': 'False', 'mhm_Latitude': '10.2689', 'mhm_LastIdentifyStage': 'https://data.globe.gov/system/photos/2019/08/18/1170404/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170405/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170406/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170407/original.jpg', 'mhm_Longitude': '1.3783', 'mhm_WaterSourceType': 'identify-siphon-shape', 'mhm_MosquitoHabitatMapperId': '15272', 'mhm_HasGenus': '0', 'mhm_IsGenusOfInterest': '0', 'mhm_IsWaterSourceContainer': '1', 'mhm_HasWaterSource': '1'}, 'raw context 2': {'mhm_PhotoCount': '5', 'mhm_RejectedCount': '0', 'mhm_PendingCount': '0', 'mhm_PhotoBitBinary': '110', 'mhm_PhotoBitDecimal': '6', 'mhm_SubCompletenessScore': '0.5', 'mhm_CumulativeCompletenessScore': '0.87'}}",59.527187012987,55.4393
2019-08-18,10.2716799998008,1.3774199999239,"{'context': {'mhm_elevation': '405', 'mhm_WaterSource': ''}, 'Larva Presence': {'mhm_LarvaeCount': '7', 'mhm_LarvaeCountMagnitude': '0', 'mhm_LarvaeCountIsRangeFlag': '0', 'mhm_LarvaFullBodyPhotoUrls': 'GLOBE Observer App', 'mhm_LocationMethod': '', 'mhm_LocationAccuracyM': '-9999'}, 'raw context 1': {'mhm_protocol': 'mosquito_habitat_mapper', 'mhm_updateDate': '2022-02-22 10:08:15', 'mhm_publishDate': '2022-06-28 16:50:17', 'mhm_organizationId': '59193801', 'mhm_countryName': 'Benin', 'mhm_countryCode': 'BEN', 'mhm_elevation': '405', 'mhm_pid': '196998223', 'mhm_ExtraData': '', 'mhm_BreedingGroundEliminated': 'True', 'mhm_AbdomenCloseupPhotoUrls': '', 'mhm_MeasurementElevation': '0', 'mhm_MosquitoEggs': 'False', 'mhm_Genus': '', 'mhm_MosquitoEggCount': '', 'mhm_WaterSource': '', 'mhm_MosquitoAdults': 'dish or pot', 'mhm_Species': 'False', 'mhm_Comments': 'Cette observation a été faite lors de la formation GLOBE', 'mhm_MosquitoPupae': '', 'mhm_DataSource': 'True', 'mhm_Latitude': '10.272', 'mhm_LastIdentifyStage': '', 'mhm_Longitude': '1.3782', 'mhm_WaterSourceType': 'identify-basal-tuft', 'mhm_MosquitoHabitatMapperId': '15269', 'mhm_HasGenus': '0', 'mhm_IsGenusOfInterest': '0', 'mhm_IsWaterSourceContainer': '1', 'mhm_HasWaterSource': '1'}, 'raw context 2': {'mhm_PhotoCount': '1', 'mhm_RejectedCount': '0', 'mhm_PendingCount': '0', 'mhm_PhotoBitBinary': '100', 'mhm_PhotoBitDecimal': '4', 'mhm_SubCompletenessScore': '0.25', 'mhm_CumulativeCompletenessScore': '0.85'}}",59.527187012987,55.4393
2019-08-18,10.2680699996036,1.37834999968642,"{'context': {'mhm_elevation': '396', 'mhm_WaterSource': ''}, 'Larva Presence': {'mhm_LarvaeCount': '5', 'mhm_LarvaeCountMagnitude': '0', 'mhm_LarvaeCountIsRangeFlag': '0', 'mhm_LarvaFullBodyPhotoUrls': 'GLOBE Observer App', 'mhm_LocationMethod': 'Culex', 'mhm_LocationAccuracyM': '-9999'}, 'raw context 1': {'mhm_protocol': 'mosquito_habitat_mapper', 'mhm_updateDate': '2022-02-22 10:08:15', 'mhm_publishDate': '2022-06-28 16:50:17', 'mhm_organizationId': '59193801', 'mhm_countryName': 'Benin', 'mhm_countryCode': 'BEN', 'mhm_elevation': '396', 'mhm_pid': '196998226', 'mhm_ExtraData': '', 'mhm_BreedingGroundEliminated': 'True', 'mhm_AbdomenCloseupPhotoUrls': '', 'mhm_MeasurementElevation': '0', 'mhm_MosquitoEggs': 'False', 'mhm_Genus': '', 'mhm_MosquitoEggCount': '', 'mhm_WaterSource': '', 'mhm_MosquitoAdults': 'dish or pot', 'mhm_Species': 'False', 'mhm_Comments': '', 'mhm_MosquitoPupae': '', 'mhm_DataSource': 'False', 'mhm_Latitude': '10.2689', 'mhm_LastIdentifyStage': 'https://data.globe.gov/system/photos/2019/08/18/1170409/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170410/original.jpg', 'mhm_Longitude': '1.3787', 'mhm_WaterSourceType': 'identify-later', 'mhm_MosquitoHabitatMapperId': '15273', 'mhm_HasGenus': '1', 'mhm_IsGenusOfInterest': '1', 'mhm_IsWaterSourceContainer': '1', 'mhm_HasWaterSource': '1'}, 'raw context 2': {'mhm_PhotoCount': '4', 'mhm_RejectedCount': '0', 'mhm_PendingCount': '0', 'mhm_PhotoBitBinary': '110', 'mhm_PhotoBitDecimal': '6', 'mhm_SubCompletenessScore': '0.75', 'mhm_CumulativeCompletenessScore': '0.87'}}",59.527187012987,55.4393
2019-08-18,10.2707800000284,1.37742999996966,"{'context': {'mhm_elevation': '401', 'mhm_WaterSource': ''}, 'Larva Presence': {'mhm_LarvaeCount': '4', 'mhm_LarvaeCountMagnitude': '0', 'mhm_LarvaeCountIsRangeFlag': '0', 'mhm_LarvaFullBodyPhotoUrls': 'GLOBE Observer App', 'mhm_LocationMethod': '', 'mhm_LocationAccuracyM': '-9999'}, 'raw context 1': {'mhm_protocol': 'mosquito_habitat_mapper', 'mhm_updateDate': '2022-02-22 10:08:15', 'mhm_publishDate': '2022-06-28 16:50:17', 'mhm_organizationId': '59193801', 'mhm_countryName': 'Benin', 'mhm_countryCode': 'BEN', 'mhm_elevation': '401', 'mhm_pid': '196998227', 'mhm_ExtraData': '', 'mhm_BreedingGroundEliminated': 'True', 'mhm_AbdomenCloseupPhotoUrls': 'https://data.globe.gov/system/photos/2019/08/18/1170483/original.jpg', 'mhm_MeasurementElevation': '0', 'mhm_MosquitoEggs': 'False', 'mhm_Genus': '', 'mhm_MosquitoEggCount': '', 'mhm_WaterSource': '', 'mhm_MosquitoAdults': 'trash container', 'mhm_Species': 'False', 'mhm_Comments': ""Formation GLOBE à l'ENS de Natitingou au Nord du Bénin"", 'mhm_MosquitoPupae': '', 'mhm_DataSource': 'False', 'mhm_Latitude': '10.2708', 'mhm_LastIdentifyStage': 'https://data.globe.gov/system/photos/2019/08/18/1170476/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170477/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170478/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170479/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170480/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170481/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170482/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170484/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170485/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170491/original.jpg', 'mhm_Longitude': '1.3783', 'mhm_WaterSourceType': 'identify-basal-tuft', 'mhm_MosquitoHabitatMapperId': '15275', 'mhm_HasGenus': '0', 'mhm_IsGenusOfInterest': '0', 'mhm_IsWaterSourceContainer': '1', 'mhm_HasWaterSource': '1'}, 'raw context 2': {'mhm_PhotoCount': '12', 'mhm_RejectedCount': '0', 'mhm_PendingCount': '0', 'mhm_PhotoBitBinary': '111', 'mhm_PhotoBitDecimal': '7', 'mhm_SubCompletenessScore': '0.75', 'mhm_CumulativeCompletenessScore': '0.88'}}",59.527187012987,55.4393
2019-08-18,10.2698800003461,1.37742999996966,"{'context': {'mhm_elevation': '400', 'mhm_WaterSource': ''}, 'Larva Presence': {'mhm_LarvaeCount': '3', 'mhm_LarvaeCountMagnitude': '0', 'mhm_LarvaeCountIsRangeFlag': '0', 'mhm_LarvaFullBodyPhotoUrls': 'GLOBE Observer App', 'mhm_LocationMethod': '', 'mhm_LocationAccuracyM': '-9999'}, 'raw context 1': {'mhm_protocol': 'mosquito_habitat_mapper', 'mhm_updateDate': '2022-02-22 10:08:15', 'mhm_publishDate': '2022-06-28 16:50:17', 'mhm_organizationId': '59193801', 'mhm_countryName': 'Benin', 'mhm_countryCode': 'BEN', 'mhm_elevation': '400', 'mhm_pid': '196998224', 'mhm_ExtraData': '', 'mhm_BreedingGroundEliminated': 'True', 'mhm_AbdomenCloseupPhotoUrls': 'https://data.globe.gov/system/photos/2019/08/18/1170400/original.jpg', 'mhm_MeasurementElevation': '0', 'mhm_MosquitoEggs': 'False', 'mhm_Genus': '', 'mhm_MosquitoEggCount': '', 'mhm_WaterSource': '', 'mhm_MosquitoAdults': 'dish or pot', 'mhm_Species': 'False', 'mhm_Comments': 'Cette observation est faite à natitingou dans le cadre de la formation globe', 'mhm_MosquitoPupae': '', 'mhm_DataSource': 'False', 'mhm_Latitude': '10.2706', 'mhm_LastIdentifyStage': 'https://data.globe.gov/system/photos/2019/08/18/1170392/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170394/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170395/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170398/original.jpg', 'mhm_Longitude': '1.3782', 'mhm_WaterSourceType': 'identify-basal-tuft', 'mhm_MosquitoHabitatMapperId': '15270', 'mhm_HasGenus': '0', 'mhm_IsGenusOfInterest': '0', 'mhm_IsWaterSourceContainer': '1', 'mhm_HasWaterSource': '1'}, 'raw context 2': {'mhm_PhotoCount': '6', 'mhm_RejectedCount': '0', 'mhm_PendingCount': '0', 'mhm_PhotoBitBinary': '111', 'mhm_PhotoBitDecimal': '7', 'mhm_SubCompletenessScore': '0.75', 'mhm_CumulativeCompletenessScore': '0.88'}}",59.527187012987,55.4393
2019-08-18,10.2698800003461,1.37742999996966,"{'context': {'mhm_elevation': '400', 'mhm_WaterSource': ''}, 'Larva Presence': {'mhm_LarvaeCount': '9', 'mhm_LarvaeCountMagnitude': '0', 'mhm_LarvaeCountIsRangeFlag': '0', 'mhm_LarvaFullBodyPhotoUrls': 'GLOBE Observer App', 'mhm_LocationMethod': '', 'mhm_LocationAccuracyM': '-9999'}, 'raw context 1': {'mhm_protocol': 'mosquito_habitat_mapper', 'mhm_updateDate': '2022-02-22 10:08:15', 'mhm_publishDate': '2022-06-28 16:50:17', 'mhm_organizationId': '59193801', 'mhm_countryName': 'Benin', 'mhm_countryCode': 'BEN', 'mhm_elevation': '400', 'mhm_pid': '196998224', 'mhm_ExtraData': '', 'mhm_BreedingGroundEliminated': 'True', 'mhm_AbdomenCloseupPhotoUrls': '', 'mhm_MeasurementElevation': '0', 'mhm_MosquitoEggs': 'False', 'mhm_Genus': '', 'mhm_MosquitoEggCount': '', 'mhm_WaterSource': '', 'mhm_MosquitoAdults': 'dish or pot', 'mhm_Species': 'False', 'mhm_Comments': 'Observations', 'mhm_MosquitoPupae': '', 'mhm_DataSource': 'False', 'mhm_Latitude': '10.2706', 'mhm_LastIdentifyStage': 'https://data.globe.gov/system/photos/2019/08/18/1170413/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170414/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170415/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170416/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170417/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170418/original.jpg', 'mhm_Longitude': '1.3783', 'mhm_WaterSourceType': 'identify-basal-tuft', 'mhm_MosquitoHabitatMapperId': '15274', 'mhm_HasGenus': '0', 'mhm_IsGenusOfInterest': '0', 'mhm_IsWaterSourceContainer': '1', 'mhm_HasWaterSource': '1'}, 'raw context 2': {'mhm_PhotoCount': '7', 'mhm_RejectedCount': '0', 'mhm_PendingCount': '0', 'mhm_PhotoBitBinary': '110', 'mhm_PhotoBitDecimal': '6', 'mhm_SubCompletenessScore': '0.5', 'mhm_CumulativeCompletenessScore': '0.87'}}",59.527187012987,55.4393
2019-08-18,10.2716799998008,1.3774199999239,"{'context': {'mhm_elevation': '405', 'mhm_WaterSource': ''}, 'Larva Presence': {'mhm_LarvaeCount': '7', 'mhm_LarvaeCountMagnitude': '0', 'mhm_LarvaeCountIsRangeFlag': '0', 'mhm_LarvaFullBodyPhotoUrls': 'GLOBE Observer App', 'mhm_LocationMethod': '', 'mhm_LocationAccuracyM': '-9999'}, 'raw context 1': {'mhm_protocol': 'mosquito_habitat_mapper', 'mhm_updateDate': '2022-02-22 10:08:15', 'mhm_publishDate': '2022-06-28 16:50:17', 'mhm_organizationId': '59193801', 'mhm_countryName': 'Benin', 'mhm_countryCode': 'BEN', 'mhm_elevation': '405', 'mhm_pid': '196998223', 'mhm_ExtraData': '', 'mhm_BreedingGroundEliminated': 'True', 'mhm_AbdomenCloseupPhotoUrls': 'https://data.globe.gov/system/photos/2019/08/18/1170390/original.jpg', 'mhm_MeasurementElevation': '0', 'mhm_MosquitoEggs': 'False', 'mhm_Genus': '', 'mhm_MosquitoEggCount': '', 'mhm_WaterSource': '', 'mhm_MosquitoAdults': 'dish or pot', 'mhm_Species': 'False', 'mhm_Comments': ""Cette observation a été faite à l'ecole normale superieure de natitingou dans le cadre de la formation globe"", 'mhm_MosquitoPupae': '', 'mhm_DataSource': 'True', 'mhm_Latitude': '10.272', 'mhm_LastIdentifyStage': 'https://data.globe.gov/system/photos/2019/08/18/1170387/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170388/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170389/original.jpg', 'mhm_Longitude': '1.3782', 'mhm_WaterSourceType': 'identify-basal-tuft', 'mhm_MosquitoHabitatMapperId': '15268', 'mhm_HasGenus': '0', 'mhm_IsGenusOfInterest': '0', 'mhm_IsWaterSourceContainer': '1', 'mhm_HasWaterSource': '1'}, 'raw context 2': {'mhm_PhotoCount': '5', 'mhm_RejectedCount': '0', 'mhm_PendingCount': '0', 'mhm_PhotoBitBinary': '111', 'mhm_PhotoBitDecimal': '7', 'mhm_SubCompletenessScore': '0.75', 'mhm_CumulativeCompletenessScore': '0.88'}}",59.527187012987,55.4393
2019-08-18,10.2698800003461,1.37742999996966,"{'context': {'mhm_elevation': '400', 'mhm_WaterSource': ''}, 'Larva Presence': {'mhm_LarvaeCount': '9', 'mhm_LarvaeCountMagnitude': '0', 'mhm_LarvaeCountIsRangeFlag': '0', 'mhm_LarvaFullBodyPhotoUrls': 'GLOBE Observer App', 'mhm_LocationMethod': 'Culex', 'mhm_LocationAccuracyM': '-9999'}, 'raw context 1': {'mhm_protocol': 'mosquito_habitat_mapper', 'mhm_updateDate': '2022-02-22 10:08:15', 'mhm_publishDate': '2022-06-28 16:50:17', 'mhm_organizationId': '59193801', 'mhm_countryName': 'Benin', 'mhm_countryCode': 'BEN', 'mhm_elevation': '400', 'mhm_pid': '196998224', 'mhm_ExtraData': '', 'mhm_BreedingGroundEliminated': 'True', 'mhm_AbdomenCloseupPhotoUrls': '', 'mhm_MeasurementElevation': '0', 'mhm_MosquitoEggs': 'False', 'mhm_Genus': '', 'mhm_MosquitoEggCount': '', 'mhm_WaterSource': '', 'mhm_MosquitoAdults': 'dish or pot', 'mhm_Species': 'False', 'mhm_Comments': 'Observation expérimentale', 'mhm_MosquitoPupae': '', 'mhm_DataSource': 'False', 'mhm_Latitude': '10.2704', 'mhm_LastIdentifyStage': 'https://data.globe.gov/system/photos/2019/08/18/1170494/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170495/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170496/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170497/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170498/original.jpg; https://data.globe.gov/system/photos/2019/08/18/1170499/original.jpg', 'mhm_Longitude': '1.378', 'mhm_WaterSourceType': 'identify-no-basal-tuft', 'mhm_MosquitoHabitatMapperId': '15276', 'mhm_HasGenus': '1', 'mhm_IsGenusOfInterest': '1', 'mhm_IsWaterSourceContainer': '1', 'mhm_HasWaterSource': '1'}, 'raw context 2': {'mhm_PhotoCount': '7', 'mhm_RejectedCount': '0', 'mhm_PendingCount': '0', 'mhm_PhotoBitBinary': '110', 'mhm_PhotoBitDecimal': '6', 'mhm_SubCompletenessScore': '0.75', 'mhm_CumulativeCompletenessScore': '0.88'}}",59.527187012987,55.4393
2019-08-19,10.2689700000175,1.37742999996966,"{'context': {'mhm_elevation': '397', 'mhm_WaterSource': ''}, 'Larva Presence': {'mhm_LarvaeCount': '3', 'mhm_LarvaeCountMagnitude': '0', 'mhm_LarvaeCountIsRangeFlag': '0', 'mhm_LarvaFullBodyPhotoUrls': 'GLOBE Observer App', 'mhm_LocationMethod': '', 'mhm_LocationAccuracyM': '-9999'}, 'raw context 1': {'mhm_protocol': 'mosquito_habitat_mapper', 'mhm_updateDate': '2022-02-22 10:08:15', 'mhm_publishDate': '2022-06-28 16:50:17', 'mhm_organizationId': '59193801', 'mhm_countryName': 'Benin', 'mhm_countryCode': 'BEN', 'mhm_elevation': '397', 'mhm_pid': '196998263', 'mhm_ExtraData': '', 'mhm_BreedingGroundEliminated': 'True', 'mhm_AbdomenCloseupPhotoUrls': '', 'mhm_MeasurementElevation': '0', 'mhm_MosquitoEggs': 'False', 'mhm_Genus': '', 'mhm_MosquitoEggCount': '', 'mhm_WaterSource': '', 'mhm_MosquitoAdults': 'dish or pot', 'mhm_Species': 'False', 'mhm_Comments': 'Observation faite à la formation', 'mhm_MosquitoPupae': '', 'mhm_DataSource': 'True', 'mhm_Latitude': '10.2697', 'mhm_LastIdentifyStage': '', 'mhm_Longitude': '1.3776', 'mhm_WaterSourceType': 'identify-siphon-shape', 'mhm_MosquitoHabitatMapperId': '15589', 'mhm_HasGenus': '0', 'mhm_IsGenusOfInterest': '0', 'mhm_IsWaterSourceContainer': '1', 'mhm_HasWaterSource': '1'}, 'raw context 2': {'mhm_PhotoCount': '1', 'mhm_RejectedCount': '0', 'mhm_PendingCount': '0', 'mhm_PhotoBitBinary': '100', 'mhm_PhotoBitDecimal': '4', 'mhm_SubCompletenessScore': '0.25', 'mhm_CumulativeCompletenessScore': '0.85'}}",59.527187012987,55.4393
2019-08-21,10.3051199999864,1.37360000041644,"{'context': {'mhm_elevation': '441', 'mhm_WaterSource': ''}, 'Larva Presence': {'mhm_LarvaeCount': '11', 'mhm_LarvaeCountMagnitude': '0', 'mhm_LarvaeCountIsRangeFlag': '0', 'mhm_LarvaFullBodyPhotoUrls': 'GLOBE Observer App', 'mhm_LocationMethod': '', 'mhm_LocationAccuracyM': '-9999'}, 'raw context 1': {'mhm_protocol': 'mosquito_habitat_mapper', 'mhm_updateDate': '2022-02-22 10:08:15', 'mhm_publishDate': '2022-06-28 16:50:17', 'mhm_organizationId': '59193801', 'mhm_countryName': 'Benin', 'mhm_countryCode': 'BEN', 'mhm_elevation': '441', 'mhm_pid': '196998304', 'mhm_ExtraData': '', 'mhm_BreedingGroundEliminated': 'True', 'mhm_AbdomenCloseupPhotoUrls': '', 'mhm_MeasurementElevation': '0', 'mhm_MosquitoEggs': 'False', 'mhm_Genus': '', 'mhm_MosquitoEggCount': '', 'mhm_WaterSource': '', 'mhm_MosquitoAdults': 'cement, metal or plastic tank', 'mhm_Species': 'True', 'mhm_Comments': '', 'mhm_MosquitoPupae': '', 'mhm_DataSource': 'False', 'mhm_Latitude': '10.3058', 'mhm_LastIdentifyStage': '', 'mhm_Longitude': '1.3739', 'mhm_WaterSourceType': 'identify', 'mhm_MosquitoHabitatMapperId': '15405', 'mhm_HasGenus': '0', 'mhm_IsGenusOfInterest': '0', 'mhm_IsWaterSourceContainer': '1', 'mhm_HasWaterSource': '1'}, 'raw context 2': {'mhm_PhotoCount': '0', 'mhm_RejectedCount': '0', 'mhm_PendingCount': '0', 'mhm_PhotoBitBinary': '000', 'mhm_PhotoBitDecimal': '0', 'mhm_SubCompletenessScore': '0.0', 'mhm_CumulativeCompletenessScore': '0.81'}}",59.527187012987,55.4393
2019-08-22,10.3051400000529,1.37725000004459,"{'context': {'mhm_elevation': '446', 'mhm_WaterSource': ''}, 'Larva Presence': {'mhm_LarvaeCount': '-9999', 'mhm_LarvaeCountMagnitude': '0', 'mhm_LarvaeCountIsRangeFlag': '0', 'mhm_LarvaFullBodyPhotoUrls': 'GLOBE Observer App', 'mhm_LocationMethod': '', 'mhm_LocationAccuracyM': '-9999'}, 'raw context 1': {'mhm_protocol': 'mosquito_habitat_mapper', 'mhm_updateDate': '2022-02-22 10:08:15', 'mhm_publishDate': '2022-06-28 16:50:17', 'mhm_organizationId': '59193801', 'mhm_countryName': 'Benin', 'mhm_countryCode': 'BEN', 'mhm_elevation': '446', 'mhm_pid': '196998319', 'mhm_ExtraData': '', 'mhm_BreedingGroundEliminated': 'True', 'mhm_AbdomenCloseupPhotoUrls': '', 'mhm_MeasurementElevation': '0', 'mhm_MosquitoEggs': '', 'mhm_Genus': '', 'mhm_MosquitoEggCount': '', 'mhm_WaterSource': '', 'mhm_MosquitoAdults': 'well or cistern', 'mhm_Species': '', 'mhm_Comments': '', 'mhm_MosquitoPupae': '', 'mhm_DataSource': 'False', 'mhm_Latitude': '10.3057', 'mhm_LastIdentifyStage': '', 'mhm_Longitude': '1.3774', 'mhm_WaterSourceType': 'identify', 'mhm_MosquitoHabitatMapperId': '15410', 'mhm_HasGenus': '0', 'mhm_IsGenusOfInterest': '0', 'mhm_IsWaterSourceContainer': '1', 'mhm_HasWaterSource': '1'}, 'raw context 2': {'mhm_PhotoCount': '0', 'mhm_RejectedCount': '0', 'mhm_PendingCount': '0', 'mhm_PhotoBitBinary': '000', 'mhm_PhotoBitDecimal': '0', 'mhm_SubCompletenessScore': '0.0', 'mhm_CumulativeCompletenessScore': '0.77'}}",59.527187012987,55.4393
2019-08-27,9.35029000036681,2.6402800004342,"{'context': {'mhm_elevation': '363', 'mhm_WaterSource': ''}, 'Larva Presence': {'mhm_LarvaeCount': '-9999', 'mhm_LarvaeCountMagnitude': '0', 'mhm_LarvaeCountIsRangeFlag': '0', 'mhm_LarvaFullBodyPhotoUrls': 'GLOBE Observer App', 'mhm_LocationMethod': '', 'mhm_LocationAccuracyM': '-9999'}, 'raw context 1': {'mhm_protocol': 'mosquito_habitat_mapper', 'mhm_updateDate': '2022-02-22 10:08:15', 'mhm_publishDate': '2022-06-28 16:50:17', 'mhm_organizationId': '59193801', 'mhm_countryName': 'Benin', 'mhm_countryCode': 'BEN', 'mhm_elevation': '363', 'mhm_pid': '196998459', 'mhm_ExtraData': '', 'mhm_BreedingGroundEliminated': 'True', 'mhm_AbdomenCloseupPhotoUrls': '', 'mhm_MeasurementElevation': '0', 'mhm_MosquitoEggs': '', 'mhm_Genus': '', 'mhm_MosquitoEggCount': '', 'mhm_WaterSource': '', 'mhm_MosquitoAdults': 'tire', 'mhm_Species': '', 'mhm_Comments': '', 'mhm_MosquitoPupae': '', 'mhm_DataSource': 'False', 'mhm_Latitude': '9.3507', 'mhm_LastIdentifyStage': '', 'mhm_Longitude': '2.6406', 'mhm_WaterSourceType': 'identify-later', 'mhm_MosquitoHabitatMapperId': '15569', 'mhm_HasGenus': '0', 'mhm_IsGenusOfInterest': '0', 'mhm_IsWaterSourceContainer': '1', 'mhm_HasWaterSource': '1'}, 'raw context 2': {'mhm_PhotoCount': '1', 'mhm_RejectedCount': '0', 'mhm_PendingCount': '0', 'mhm_PhotoBitBinary': '100', 'mhm_PhotoBitDecimal': '4', 'mhm_SubCompletenessScore': '0.25', 'mhm_CumulativeCompletenessScore': '0.79'}}",55.4485948051948,55.5117
