,date,lat,lon,parameters,rfh_avg,vim_avg
330,2019-09-06,6.5453200000491,2.64994999975176,7,55.4485948051948,55.5117
331,2019-09-06,6.5942000001488,2.69243000003114,2,55.4485948051948,55.5117
332,2019-09-06,6.49104000023464,2.63551000017446,7,55.4485948051948,55.5117
333,2019-09-06,6.5453200000491,2.64994999975176,11,55.4485948051948,55.5117
334,2019-09-06,6.54079000035115,2.62824000015709,8,55.4485948051948,55.5117
335,2019-09-06,6.5453200000491,2.64994999975176,8,55.4485948051948,55.5117
339,2019-09-07,6.59057999982094,2.69061999983653,5,56.9985662337662,55.4647
340,2019-09-07,6.36871999958708,2.41769000003601,14,56.9985662337662,55.4647
341,2019-09-07,6.64216999992169,2.73311000016166,12,56.9985662337662,55.4647
342,2019-09-07,6.5942000001488,2.69243000003114,3,56.9985662337662,55.4647
343,2019-09-07,6.38865999958532,2.4565499999262,6,56.9985662337662,55.4647
344,2019-09-07,6.47168000008876,2.29096999979639,3,56.9985662337662,55.4647
347,2019-09-08,6.59238999971942,2.69243000003114,9,56.9985662337662,55.4647
352,2019-09-08,6.51002999986549,2.6300799995906,4,56.9985662337662,55.4647
353,2019-09-08,6.51002999986549,2.6300799995906,6,56.9985662337662,55.4647
356,2019-09-08,6.50550999955515,2.6300799995906,11,56.9985662337662,55.4647
357,2019-09-08,6.59238999971942,2.69243000003114,10,56.9985662337662,55.4647
362,2019-09-08,6.53353000027143,2.60473000041357,35,56.9985662337662,55.4647
364,2019-09-08,6.51002999986549,2.6300799995906,8,56.9985662337662,55.4647
367,2019-09-08,6.66115000037266,2.71682000020679,7,56.9985662337662,55.4647
371,2019-09-08,6.59238999971942,2.69243000003114,10,56.9985662337662,55.4647
375,2019-09-08,6.52990999986146,2.60382999988996,31,56.9985662337662,55.4647
376,2019-09-09,6.52720000041122,2.60201999969535,10,56.9985662337662,55.4647
377,2019-09-09,6.54437000039219,2.59024999975497,27,56.9985662337662,55.4647
378,2019-09-09,6.53804999956529,2.59748999963511,60,56.9985662337662,55.4647
379,2019-09-09,6.53804999956529,2.59748999963511,29,56.9985662337662,55.4647
380,2019-09-09,6.53985000023678,2.59024999975497,12,56.9985662337662,55.4647
381,2019-09-09,6.48744000014919,2.66084000015834,4,56.9985662337662,55.4647
382,2019-09-09,6.36961999990603,2.4158799998414,6,56.9985662337662,55.4647
383,2019-09-09,6.54347000008373,2.5911600003243,50,56.9985662337662,55.4647
386,2019-09-09,6.64216999992169,2.73311000016166,3,56.9985662337662,55.4647
387,2019-09-09,6.52629000004639,2.60201999969535,22,56.9985662337662,55.4647
388,2019-09-09,6.42924000007812,2.35070999997614,1,56.9985662337662,55.4647
390,2019-09-09,6.53804999956529,2.59748999963511,21,56.9985662337662,55.4647
391,2019-09-09,6.54076000003303,2.5893500001297,29,56.9985662337662,55.4647
392,2019-09-09,6.50008999996639,2.63821999999434,12,56.9985662337662,55.4647
397,2019-09-10,6.4220000004144,2.34620000000737,1,56.9985662337662,55.4647
398,2019-09-10,6.42834000034051,2.34889999978153,2,56.9985662337662,55.4647
399,2019-09-10,6.42924000007812,2.34980000030514,15,56.9985662337662,55.4647
402,2019-09-10,6.42472000028731,2.34709999963264,31,56.9985662337662,55.4647
406,2019-09-10,6.42743000022615,2.35070999997614,2,56.9985662337662,55.4647
409,2019-09-10,6.38233000007953,2.4574599995972,2,56.9985662337662,55.4647
414,2019-09-10,6.6014399999992,2.6897100001655,4,56.9985662337662,55.4647
415,2019-09-10,6.60325000037813,2.6897100001655,6,56.9985662337662,55.4647
417,2019-09-10,6.42834000034051,2.34889999978153,2,56.9985662337662,55.4647
418,2019-09-10,6.52629000004639,2.60201999969535,15,56.9985662337662,55.4647
419,2019-09-10,6.84384999968219,2.66149999958412,15,56.9985662337662,55.4647
420,2019-09-10,6.42110000036727,2.34620000000737,2,56.9985662337662,55.4647
422,2019-09-10,6.42472000028731,2.34709999963264,22,56.9985662337662,55.4647
424,2019-09-10,6.68040999979377,2.15586999985183,50,56.9985662337662,55.4647
425,2019-09-10,6.65936000015507,2.73944000037079,7,56.9985662337662,55.4647
427,2019-09-10,6.52629000004639,2.60201999969535,20,56.9985662337662,55.4647
430,2019-09-10,6.51632999970906,2.58304000001208,5,56.9985662337662,55.4647
431,2019-09-10,6.42562999989369,2.35070999997614,4,56.9985662337662,55.4647
434,2019-09-10,6.42562000018155,2.34709999963264,2,56.9985662337662,55.4647
435,2019-09-10,6.4220000004144,2.34620000000737,2,56.9985662337662,55.4647
436,2019-09-10,6.52629000004639,2.60201999969535,13,56.9985662337662,55.4647
437,2019-09-10,6.42834000034051,2.34981000035086,2,56.9985662337662,55.4647
442,2019-09-10,6.64487999976815,2.72948999977245,5,56.9985662337662,55.4647
443,2019-09-10,6.51727000025075,2.63820999994858,3,56.9985662337662,55.4647
444,2019-09-10,6.42924000007812,2.35070999997614,5,56.9985662337662,55.4647
446,2019-09-10,6.42834000034051,2.34889999978153,1,56.9985662337662,55.4647
447,2019-09-10,6.42834000034051,2.34889999978153,1,56.9985662337662,55.4647
448,2019-09-10,6.42834000034051,2.34889999978153,1,56.9985662337662,55.4647
449,2019-09-10,6.52448999968259,2.60473999956099,19,56.9985662337662,55.4647
450,2019-09-10,6.39040000029138,2.3923500000064,1,56.9985662337662,55.4647
451,2019-09-10,6.52629000004639,2.60201999969535,30,56.9985662337662,55.4647
456,2019-09-11,6.59510999962295,2.69332999965641,3,56.9985662337662,55.4647
457,2019-09-11,6.42380999994613,2.34709999963264,10,56.9985662337662,55.4647
458,2019-09-11,8.4240099996676,2.56760000035207,89,56.9985662337662,55.4647
460,2019-09-11,6.50550999955515,2.6300799995906,36,56.9985662337662,55.4647
462,2019-09-11,6.42291000042132,2.35072000002189,4,56.9985662337662,55.4647
463,2019-09-11,6.59510999962295,2.69332999965641,4,56.9985662337662,55.4647
465,2019-09-11,6.42380999994613,2.34709999963264,63,56.9985662337662,55.4647
466,2019-09-11,9.45529000011493,2.15919999981283,12,56.9985662337662,55.4647
467,2019-09-11,6.49890000002803,2.35242999975908,89,56.9985662337662,55.4647
468,2019-09-11,6.51002999986549,2.6300799995906,2,56.9985662337662,55.4647
469,2019-09-11,6.5570200001117,2.56401000010006,2,56.9985662337662,55.4647
473,2019-09-11,6.48745000042556,2.6789300002621,2,56.9985662337662,55.4647
475,2019-09-11,6.53171999976988,2.60292000021893,8,56.9985662337662,55.4647
476,2019-09-11,6.52266999994859,2.60293000026468,0,56.9985662337662,55.4647
477,2019-09-11,6.5199399995568,2.57941999962283,5,56.9985662337662,55.4647
479,2019-09-11,6.52629000004639,2.60201999969535,8,56.9985662337662,55.4647
480,2019-09-11,6.51632000000718,2.58033000019216,19,56.9985662337662,55.4647
481,2019-09-11,6.52266999994859,2.59841000025019,8,56.9985662337662,55.4647
482,2019-09-11,6.52720000041122,2.60293000026468,15,56.9985662337662,55.4647
483,2019-09-11,6.52266999994859,2.60112000007008,23,56.9985662337662,55.4647
484,2019-09-11,6.41474999961673,2.33534999978378,3,56.9985662337662,55.4647
487,2019-09-11,6.59510999962295,2.69332999965641,5,56.9985662337662,55.4647
488,2019-09-11,6.51362000001456,2.59298999971209,7,56.9985662337662,55.4647
493,2019-09-11,6.65934999976664,2.71953000002667,2,56.9985662337662,55.4647
494,2019-09-11,6.6457799997465,2.71230000019227,30,56.9985662337662,55.4647
498,2019-09-12,6.50007999994114,2.6300799995906,15,56.9985662337662,55.4647
499,2019-09-12,6.50642000013307,2.64363999963411,89,56.9985662337662,55.4647
500,2019-09-12,6.60052999966051,2.68880999964192,2,56.9985662337662,55.4647
502,2019-09-12,6.5055200003649,2.64092999981422,57,56.9985662337662,55.4647
504,2019-09-12,6.49556000030498,2.63460999965085,11,56.9985662337662,55.4647
507,2019-09-12,6.50550999955515,2.6300799995906,36,56.9985662337662,55.4647
510,2019-09-12,6.53445000020059,2.62914999982809,8,56.9985662337662,55.4647
512,2019-09-12,6.50732000007393,2.63098000011421,58,56.9985662337662,55.4647
513,2019-09-12,6.50732000007393,2.63098000011421,35,56.9985662337662,55.4647
514,2019-09-12,6.48108000019177,2.62196000017667,11,56.9985662337662,55.4647
515,2019-09-12,6.49890000002803,2.35333000028265,10,56.9985662337662,55.4647
516,2019-09-12,6.50071000025106,2.35242999975908,10,56.9985662337662,55.4647
517,2019-09-12,6.50252000020645,2.35785000029718,10,56.9985662337662,55.4647
522,2019-09-12,6.50641000023375,2.63279000030881,5,56.9985662337662,55.4647
523,2019-09-12,6.50732000007393,2.63098000011421,86,56.9985662337662,55.4647
524,2019-09-12,6.50642000013307,2.64274000000883,28,56.9985662337662,55.4647
525,2019-09-12,6.51637000029971,2.63731000032331,58,56.9985662337662,55.4647
528,2019-09-12,6.52811000001486,2.61016000009909,32,56.9985662337662,55.4647
529,2019-09-12,6.50007999994114,2.6300799995906,8,56.9985662337662,55.4647
530,2019-09-12,6.48469999995727,2.62919000001108,7,56.9985662337662,55.4647
532,2019-09-12,6.74525999971734,2.6823799998737,8,56.9985662337662,55.4647
533,2019-09-13,6.50822000018728,2.62735999972499,35,56.9985662337662,55.4647
534,2019-09-13,6.50822000018728,2.62735999972499,5,56.9985662337662,55.4647
535,2019-09-13,6.50822000018728,2.62735999972499,25,56.9985662337662,55.4647
536,2019-09-13,6.50822000018728,2.62735999972499,5,56.9985662337662,55.4647
542,2019-09-13,6.50822000018728,2.62735999972499,25,56.9985662337662,55.4647
543,2019-09-13,6.50822000018728,2.62735999972499,25,56.9985662337662,55.4647
544,2019-09-13,6.51092999958455,2.62011999984483,25,56.9985662337662,55.4647
545,2019-09-13,6.47203000004868,2.62557999966759,13,56.9985662337662,55.4647
546,2019-09-13,6.50550999955515,2.6300799995906,25,56.9985662337662,55.4647
547,2019-09-13,6.50822000018728,2.62735999972499,58,56.9985662337662,55.4647
551,2019-09-13,6.50822000018728,2.62735999972499,58,56.9985662337662,55.4647
552,2019-09-13,6.47203000004868,2.62557999966759,18,56.9985662337662,55.4647
553,2019-09-13,6.49463000033486,2.60475999965247,3,56.9985662337662,55.4647
555,2019-09-13,6.50732000007393,2.63098000011421,65,56.9985662337662,55.4647
556,2019-09-13,6.50732000007393,2.63098000011421,56,56.9985662337662,55.4647
557,2019-09-13,6.50822000018728,2.62735999972499,56,56.9985662337662,55.4647
558,2019-09-13,6.47203000004868,2.62557999966759,9,56.9985662337662,55.4647
559,2019-09-13,6.50006999991568,2.61199000038518,10,56.9985662337662,55.4647
561,2019-09-14,6.49256999981997,2.35966999963921,10,56.9985662337662,55.4647
563,2019-09-14,9.33583000008201,2.64667000001947,4,56.9985662337662,55.4647
564,2019-09-14,8.99936000023512,2.64699999973234,3,56.9985662337662,55.4647
565,2019-09-14,6.43182000001793,2.24762000002894,10,56.9985662337662,55.4647
566,2019-09-14,6.45533000018624,2.2448700000261,10,56.9985662337662,55.4647
571,2019-09-14,6.52719000003371,2.60021000039904,12,56.9985662337662,55.4647
575,2019-09-14,6.52629000004639,2.60201999969535,11,56.9985662337662,55.4647
576,2019-09-14,6.52719000003371,2.60021000039904,30,56.9985662337662,55.4647
577,2019-09-15,6.7915399999179,2.086909999718,8,56.9985662337662,55.4647
579,2019-09-16,6.51180999989183,2.59027999989221,10,56.9985662337662,55.4647
580,2019-09-16,9.37923999987317,2.64934999970212,6,56.9985662337662,55.4647
581,2019-09-16,9.33402000001818,2.64849000025983,6,56.9985662337662,55.4647
583,2019-09-16,9.33762000038147,2.63574000032823,2,56.9985662337662,55.4647
584,2019-09-16,9.3249699997045,2.64577000039419,11,56.9985662337662,55.4647
585,2019-09-16,9.20248999973202,2.37188999984139,5,56.9985662337662,55.4647
587,2019-09-16,9.20339999992572,2.37280000041072,8,56.9985662337662,55.4647
588,2019-09-16,9.20339999992572,2.37280000041072,1,56.9985662337662,55.4647
589,2019-09-16,9.2015899998002,2.37462999979851,4,56.9985662337662,55.4647
590,2019-09-16,9.2015899998002,2.37462999979851,10,56.9985662337662,55.4647
591,2019-09-16,9.2015899998002,2.37462999979851,5,56.9985662337662,55.4647
592,2019-09-16,9.2015899998002,2.37462999979851,1,56.9985662337662,55.4647
593,2019-09-16,9.19888999956619,2.37735999970987,1,56.9985662337662,55.4647
594,2019-09-16,6.50909999988907,2.5947999999067,12,56.9985662337662,55.4647
595,2019-09-16,9.23055000011339,2.38094999996188,7,56.9985662337662,55.4647
596,2019-09-16,9.37743999998658,2.65117999998821,6,56.9985662337662,55.4647
597,2019-09-16,9.38015000002311,2.65117999998821,10,56.9985662337662,55.4647
598,2019-09-16,9.37834000021101,2.64935999974788,2,56.9985662337662,55.4647
599,2019-09-16,6.53080999958879,2.60021000039904,28,56.9985662337662,55.4647
600,2019-09-16,6.53080999958879,2.60021000039904,18,56.9985662337662,55.4647
601,2019-09-16,9.33402000001818,2.64757999969047,5,56.9985662337662,55.4647
602,2019-09-16,9.33402000001818,2.64849000025983,2,56.9985662337662,55.4647
603,2019-09-16,9.33672999987147,2.64667000001947,2,56.9985662337662,55.4647
604,2019-09-16,9.32949000004026,2.64484999977911,11,56.9985662337662,55.4647
605,2019-09-16,9.33402000001818,2.64939999993083,1,56.9985662337662,55.4647
606,2019-09-16,9.3312999996887,2.64121000019671,2,56.9985662337662,55.4647
609,2019-09-16,9.22963999983731,2.38004000029085,6,56.9985662337662,55.4647
611,2019-09-16,9.23143999984586,2.37365999985301,4,56.9985662337662,55.4647
612,2019-09-16,9.37923999987317,2.6448000004487,7,56.9985662337662,55.4647
613,2019-09-16,9.37743999998658,2.65117999998821,5,56.9985662337662,55.4647
614,2019-09-16,9.37743999998658,2.65208999965924,3,56.9985662337662,55.4647
615,2019-09-16,9.33402000001818,2.64849000025983,8,56.9985662337662,55.4647
616,2019-09-16,9.33762999999584,2.64302000039132,6,56.9985662337662,55.4647
617,2019-09-16,9.33943999992426,2.63755999967027,4,56.9985662337662,55.4647
618,2019-09-16,9.33583000008201,2.64576000034844,3,56.9985662337662,55.4647
619,2019-09-16,9.20339999992572,2.37371000008172,3,56.9985662337662,55.4647
620,2019-09-16,9.33582000041601,2.64484999977911,2,56.9985662337662,55.4647
621,2019-09-16,9.20249999964944,2.37372000012747,5,56.9985662337662,55.4647
622,2019-09-16,9.22693000021746,2.38096000000761,5,56.9985662337662,55.4647
623,2019-09-16,9.37200000031977,2.63843000005661,2,56.9985662337662,55.4647
624,2019-09-16,9.3792500000631,2.65117999998821,3,56.9985662337662,55.4647
626,2019-09-16,9.33583000008201,2.64849000025983,10,56.9985662337662,55.4647
627,2019-09-16,9.20339999992572,2.37371000008172,9,56.9985662337662,55.4647
628,2019-09-16,9.20339999992572,2.37280000041072,4,56.9985662337662,55.4647
629,2019-09-16,9.33582000041601,2.64484999977911,6,56.9985662337662,55.4647
630,2019-09-16,9.33672999987147,2.64484999977911,3,56.9985662337662,55.4647
631,2019-09-16,6.51090999996534,2.59298999971209,17,56.9985662337662,55.4647
632,2019-09-16,9.22963999983731,2.38004000029085,9,56.9985662337662,55.4647
633,2019-09-16,9.23235999986756,2.38185999963288,3,56.9985662337662,55.4647
634,2019-09-16,9.23325000035034,2.37365999985301,9,56.9985662337662,55.4647
635,2019-09-16,9.37834000021101,2.65117999998821,3,56.9985662337662,55.4647
636,2019-09-16,9.33583000008201,2.65395000008256,5,56.9985662337662,55.4647
637,2019-09-16,9.33402000001818,2.64849000025983,3,56.9985662337662,55.4647
638,2019-09-16,9.33492000004942,2.64484999977911,9,56.9985662337662,55.4647
640,2019-09-16,9.33672999987147,2.64484999977911,2,56.9985662337662,55.4647
641,2019-09-16,9.19888999956619,2.3782700002792,6,56.9985662337662,55.4647
642,2019-09-16,9.22693000021746,2.38096000000761,8,56.9985662337662,55.4647
643,2019-09-17,6.49192999984148,2.61924000031106,20,58.2689636363636,55.2393
644,2019-09-17,6.50096999962468,2.61290000005621,10,58.2689636363636,55.2393
645,2019-09-17,6.53080999958879,2.60021000039904,18,58.2689636363636,55.2393
646,2019-09-17,6.53080999958879,2.60021000039904,15,58.2689636363636,55.2393
647,2019-09-17,6.411120000259,2.32450999960588,7,58.2689636363636,55.2393
648,2019-09-17,6.53080999958879,2.60112000007008,40,58.2689636363636,55.2393
649,2019-09-17,6.37055000012515,2.44119999977957,8,58.2689636363636,55.2393
650,2019-09-17,6.53080999958879,2.60021000039904,27,58.2689636363636,55.2393
651,2019-09-18,6.49192999984148,2.61924000031106,6,58.2689636363636,55.2393
652,2019-09-18,6.50640000033423,2.61018000019057,4,58.2689636363636,55.2393
654,2019-09-18,6.49463999957588,2.61471000025082,20,58.2689636363636,55.2393
655,2019-09-18,6.4955400000742,2.6056700002218,5,58.2689636363636,55.2393
656,2019-09-18,6.5036799997493,2.60655999980132,5,58.2689636363636,55.2393
662,2019-09-18,6.49644999995304,2.61290000005621,5,58.2689636363636,55.2393
667,2019-09-18,6.50549999963773,2.61470000020506,15,58.2689636363636,55.2393
668,2019-09-18,6.49644999995304,2.61290000005621,10,58.2689636363636,55.2393
671,2019-09-18,6.50459000007119,2.60927999966696,2,58.2689636363636,55.2393
672,2019-09-19,6.51724999999174,2.60294000031044,12,58.2689636363636,55.2393
673,2019-09-19,6.45182999998811,2.32898000028999,8,58.2689636363636,55.2393
674,2019-09-19,6.51634000030329,2.60294000031044,18,58.2689636363636,55.2393
675,2019-09-19,6.51634000030329,2.60383999993572,15,58.2689636363636,55.2393
677,2019-09-20,9.36565000016769,2.61841000010764,8,58.2689636363636,55.2393
678,2019-09-20,9.36474000011817,2.61841000010764,3,58.2689636363636,55.2393
679,2019-09-20,9.36745000003325,2.61840000006192,2,58.2689636363636,55.2393
680,2019-09-20,9.36925999991142,2.61930999973292,4,58.2689636363636,55.2393
689,2019-09-21,7.77583000036642,2.19283000003401,12,58.2689636363636,55.2393
690,2019-09-21,7.76948999972902,2.19102999988513,24,58.2689636363636,55.2393
696,2019-09-21,9.36745999967652,2.62477999960143,5,58.2689636363636,55.2393
697,2019-09-21,9.37107999964388,2.62203999964432,3,58.2689636363636,55.2393
698,2019-09-21,9.37648999962961,2.61383999986444,3,58.2689636363636,55.2393
699,2019-09-21,7.77491999974287,2.19373999970501,2,58.2689636363636,55.2393
700,2019-09-21,7.76948999972902,2.19102999988513,21,58.2689636363636,55.2393
701,2019-09-21,7.78126999986372,2.19917000028887,5,58.2689636363636,55.2393
702,2019-09-21,7.78126999986372,2.20370000034912,3,58.2689636363636,55.2393
705,2019-09-21,9.36474999983945,2.6238699999304,6,58.2689636363636,55.2393
706,2019-09-21,7.77491999974287,2.19373999970501,5,58.2689636363636,55.2393
707,2019-09-21,7.76948999972902,2.19102999988513,15,58.2689636363636,55.2393
712,2019-09-21,7.77491999974287,2.19373999970501,24,58.2689636363636,55.2393
713,2019-09-21,7.76948999972902,2.19102999988513,21,58.2689636363636,55.2393
714,2019-09-21,7.76948999972902,2.19102999988513,24,58.2689636363636,55.2393
715,2019-09-21,7.76948999972902,2.19102999988513,24,58.2689636363636,55.2393
716,2019-09-21,7.76948999972902,2.19102999988513,24,58.2689636363636,55.2393
720,2019-09-21,9.37739999990274,2.61383999986444,4,58.2689636363636,55.2393
721,2019-09-21,7.77491999974287,2.19373999970501,24,58.2689636363636,55.2393
722,2019-09-21,7.78126999986372,2.19917000028887,24,58.2689636363636,55.2393
723,2019-09-22,6.48831999961037,2.63552000022018,0,58.2689636363636,55.2393
724,2019-09-22,7.77491999974287,2.19373999970501,21,58.2689636363636,55.2393
725,2019-09-22,6.41126000019698,1.88507999995882,15,58.2689636363636,55.2393
726,2019-09-23,6.41294000002518,2.32993000014397,4,58.2689636363636,55.2393
727,2019-09-23,6.41203000006152,2.33083999981501,3,58.2689636363636,55.2393
730,2019-09-23,7.92822000019488,1.98025999965606,5,58.2689636363636,55.2393
731,2019-09-23,6.41294000002518,2.32993000014397,8,58.2689636363636,55.2393
732,2019-09-23,6.41655000003098,2.32993000014397,10,58.2689636363636,55.2393
733,2019-09-23,6.41384000020631,2.33263999996386,7,58.2689636363636,55.2393
734,2019-09-23,7.94179000017882,1.98295000028276,18,58.2689636363636,55.2393
735,2019-09-23,7.92822000019488,1.98117000022539,10,58.2689636363636,55.2393
736,2019-09-23,7.92822000019488,1.98117000022539,6,58.2689636363636,55.2393
737,2019-09-23,7.92822000019488,1.98117000022539,4,58.2689636363636,55.2393
739,2019-09-23,6.41385000014979,2.3344500001585,7,58.2689636363636,55.2393
